review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value
4.68,4.77,4.75,4.94,4.87,4.95,4.64
4.56,4.78,4.22,5.0,4.67,4.78,4.56
4.72,4.75,4.78,4.94,4.93,4.8,4.72
4.67,5.0,5.0,5.0,4.67,4.33,4.67
4.62,4.71,4.4,4.9,4.87,4.94,4.65
4.98,4.96,4.92,4.98,4.96,4.86,4.85
5.0,4.5,4.0,4.75,4.75,5.0,4.25
4.44,4.31,4.25,4.5,4.5,4.69,4.19
4.87,4.91,4.87,5.0,4.96,4.96,4.7
4.88,4.93,4.73,4.93,4.95,4.95,4.85
4.89,4.67,4.89,4.78,5.0,4.78,4.56
4.85,4.84,4.77,4.96,4.95,4.66,4.82
5.0,5.0,5.0,5.0,5.0,5.0,4.78
4.5,4.59,4.55,4.7,4.62,4.97,4.51
4.52,4.59,4.36,4.68,4.66,4.91,4.45
4.85,4.86,4.66,4.93,4.98,4.92,4.76
0.0,5.0,5.0,5.0,4.0,5.0,5.0
4.79,4.63,4.5,4.54,4.63,4.5,4.54
4.78,4.8,4.9,4.9,4.9,4.8,4.7
4.87,4.93,4.72,4.86,4.97,5.0,4.8
4.75,5.0,4.25,4.75,4.75,4.75,4.5
4.71,4.67,4.53,4.56,4.66,4.45,4.68
4.76,4.8,4.69,4.72,4.73,4.57,4.79
4.64,4.73,4.48,4.73,4.69,4.85,4.54
4.66,4.72,4.43,4.88,4.72,4.87,4.62
4.44,4.56,4.12,4.94,4.79,4.97,4.5
5.0,4.8,4.8,5.0,5.0,5.0,4.8
5.0,5.0,4.88,5.0,5.0,5.0,4.75
4.41,4.55,4.58,4.87,4.81,4.52,4.48
5.0,5.0,4.8,5.0,5.0,5.0,5.0
4.91,4.7,4.52,4.91,4.89,4.97,4.53
4.86,4.93,4.87,4.9,4.87,4.98,4.72
4.94,4.96,4.98,5.0,4.98,4.94,4.85
4.72,4.84,4.63,4.8,4.82,5.0,4.81
4.87,4.77,4.77,4.87,4.87,4.97,4.57
4.2,4.0,4.0,4.8,5.0,4.6,4.0
4.8,5.0,4.4,4.6,5.0,4.8,5.0
4.88,4.87,4.9,4.92,4.94,4.85,4.76
4.33,5.0,3.83,5.0,5.0,4.33,4.17
4.81,4.67,4.52,4.95,5.0,4.86,4.76
4.66,4.69,4.67,4.91,4.89,4.98,4.59
4.76,4.78,4.72,4.97,4.98,4.97,4.72
4.83,5.0,4.75,5.0,5.0,4.83,4.92
2.5,3.0,3.0,3.5,4.5,4.0,2.5
4.5,4.63,4.43,4.88,4.88,4.98,4.43
4.81,4.86,4.82,4.93,4.93,4.88,4.8
5.0,5.0,4.67,5.0,5.0,5.0,5.0
4.84,4.83,4.88,4.94,4.88,4.78,4.71
4.87,4.75,4.8,4.91,4.97,4.98,4.8
4.76,4.76,4.71,4.67,4.76,4.81,4.67
4.89,4.89,4.93,4.96,4.96,4.96,4.86
4.89,4.87,4.89,4.93,4.98,4.98,4.8
4.73,4.84,4.74,4.88,4.89,4.81,4.69
4.57,4.81,4.76,4.9,4.95,5.0,4.33
5.0,5.0,5.0,5.0,5.0,5.0,5.0
4.91,4.95,4.95,4.95,5.0,4.91,4.73
4.79,4.83,4.7,4.83,4.87,4.77,4.66
4.81,4.81,4.81,4.88,4.88,4.5,4.73
4.53,4.65,4.74,4.83,4.87,4.93,4.55
4.94,4.76,4.94,5.0,4.88,4.94,4.94
4.64,4.64,4.45,4.82,4.82,4.82,4.55
5.0,5.0,5.0,5.0,5.0,5.0,4.0
4.83,4.83,4.71,4.88,4.74,4.61,4.54
4.81,4.91,4.91,4.77,4.86,4.73,4.55
4.6,4.6,4.67,4.67,4.67,4.67,4.4
4.72,4.9,4.79,4.93,4.92,4.93,4.61
4.75,4.83,4.79,4.83,4.92,4.25,4.71
4.89,4.93,5.0,4.96,4.88,4.93,4.82
4.85,4.83,4.75,4.88,4.9,4.58,4.93
4.74,4.77,4.88,4.96,4.96,4.62,4.48
5.0,5.0,4.86,5.0,5.0,5.0,5.0
5.0,5.0,5.0,5.0,4.97,4.97,4.89
4.33,4.33,4.19,4.86,4.84,4.67,4.37
5.0,5.0,5.0,5.0,5.0,5.0,5.0
4.77,4.81,4.44,4.97,4.93,4.99,4.68
4.49,4.68,4.46,4.81,4.74,4.89,4.53
4.87,4.86,4.85,4.98,4.95,4.92,4.91
4.76,4.82,4.84,4.91,4.96,4.87,4.71
4.95,4.93,4.91,4.98,4.99,4.95,4.89
4.72,4.79,4.55,4.96,4.91,4.92,4.63
4.71,4.79,4.6,4.86,4.86,4.83,4.55
4.4,4.53,3.95,4.84,4.68,4.63,4.32
3.5,4.0,3.5,4.5,4.5,4.0,4.0
4.73,4.74,4.72,4.89,4.81,4.88,4.7
4.88,4.84,4.77,5.0,5.0,4.86,4.66
4.79,4.88,4.85,4.91,4.92,4.95,4.74
4.59,4.71,4.62,4.8,4.75,4.76,4.55
4.67,4.67,5.0,5.0,4.67,5.0,4.33
4.75,5.0,5.0,5.0,4.75,4.75,4.75
4.96,4.95,5.0,4.97,4.97,4.96,4.71
4.88,4.94,4.82,4.88,4.76,5.0,4.59
4.83,4.78,4.52,4.95,4.96,4.87,4.7
4.82,4.87,4.68,4.9,4.91,4.92,4.69
4.82,4.87,4.77,4.95,4.98,4.99,4.81
4.7,4.7,4.79,4.75,4.8,4.84,4.6
4.6,4.63,4.53,4.89,4.85,4.32,4.53
4.52,4.59,4.31,4.85,4.83,4.85,4.67
4.98,4.96,4.99,5.0,4.98,4.99,4.93
4.89,4.78,5.0,5.0,5.0,4.44,4.67
4.8,5.0,4.8,5.0,5.0,5.0,5.0
4.8,4.93,4.89,4.91,4.96,4.76,4.69
4.9,4.87,4.91,4.92,4.92,4.87,4.77
4.58,4.58,3.82,4.83,4.64,4.76,4.48
4.84,4.78,4.8,4.98,4.96,4.9,4.82
4.87,4.94,4.91,4.94,5.0,4.94,4.76
4.83,5.0,5.0,4.83,4.33,5.0,5.0
4.82,4.91,4.91,5.0,5.0,4.91,4.82
4.27,4.36,4.18,4.82,4.64,4.36,4.27
4.35,4.21,4.68,4.67,4.61,4.55,4.39
4.33,4.5,4.57,4.86,4.6,4.57,4.14
4.72,4.88,4.66,4.83,4.82,4.7,4.65
4.79,4.7,4.61,4.88,4.92,4.97,4.52
4.85,4.92,4.92,5.0,4.92,4.92,4.77
4.67,4.75,4.72,4.94,4.93,4.98,4.73
4.96,4.96,4.92,5.0,5.0,5.0,4.84
4.85,5.0,4.8,5.0,4.95,4.85,4.85
4.47,4.47,4.53,4.76,5.0,4.94,4.53
5.0,4.75,5.0,5.0,5.0,5.0,5.0
4.5,4.0,5.0,4.5,4.5,4.0,4.0
5.0,4.67,4.67,5.0,4.67,5.0,3.67
4.81,4.89,4.77,4.97,4.97,4.95,4.79
4.84,4.9,4.77,4.96,4.99,4.94,4.75
4.58,4.47,4.6,4.76,4.93,4.96,4.51
4.81,4.86,4.84,4.96,4.86,4.93,4.82
4.5,4.0,5.0,5.0,5.0,5.0,4.0
5.0,5.0,5.0,4.0,5.0,5.0,4.0
4.85,4.69,4.77,5.0,5.0,5.0,4.62
4.82,4.9,4.89,4.92,4.95,4.85,4.73
4.38,4.5,4.21,4.77,4.66,4.82,4.38
4.87,4.9,4.87,4.97,4.9,4.93,4.7
4.33,4.17,4.17,4.67,4.5,5.0,4.17
4.5,4.5,4.5,4.0,4.5,4.0,4.0
4.5,5.0,4.75,4.5,4.5,5.0,4.75
4.86,4.9,4.89,4.92,4.87,4.77,4.83
4.53,4.72,4.7,4.83,4.73,4.4,4.44
4.88,4.92,4.77,4.92,4.91,4.91,4.79
4.89,4.9,4.91,4.93,4.9,4.79,4.77
4.75,4.73,4.64,4.91,4.98,4.72,4.64
4.64,4.82,4.82,4.91,4.36,4.82,4.36
4.79,4.91,4.79,4.94,4.97,4.97,4.68
4.39,4.52,4.17,4.29,4.53,4.55,4.49
4.69,4.56,4.63,4.88,4.81,4.94,4.81
5.0,5.0,5.0,4.93,5.0,5.0,4.73
4.64,4.71,5.0,4.76,4.95,5.0,4.62
4.63,4.68,4.53,4.84,4.83,4.94,4.48
4.89,4.93,4.86,4.94,4.93,4.96,4.64
4.2,4.2,4.2,4.3,4.7,4.8,4.0
3.5,3.5,3.0,4.5,4.0,5.0,4.5
4.9,4.96,4.96,4.97,4.93,4.84,4.82
4.96,4.93,4.95,4.98,4.97,4.97,4.8
4.92,5.0,4.67,5.0,4.92,4.92,4.67
4.87,4.89,4.9,4.95,4.97,4.89,4.75
4.86,4.88,4.96,5.0,5.0,4.96,4.71
4.47,4.72,4.72,4.61,4.44,4.72,4.33
4.62,4.79,4.77,4.85,4.87,4.5,4.71
4.4,4.4,4.2,4.8,4.6,4.8,4.0
4.45,4.48,4.59,4.69,4.72,4.24,4.21
4.93,4.96,4.99,4.97,4.96,4.96,4.78
4.78,4.91,4.86,4.92,4.91,4.83,4.69
4.65,4.65,4.65,4.81,4.81,4.81,4.69
4.62,4.77,4.54,4.92,4.92,4.62,4.23
4.25,4.2,4.6,5.0,4.6,4.4,4.2
4.81,4.84,4.88,4.95,4.93,4.67,4.74
4.76,4.83,4.76,4.98,4.86,4.93,4.81
5.0,5.0,4.0,5.0,5.0,5.0,4.0
4.97,4.97,4.97,5.0,4.96,4.92,4.79
5.0,5.0,5.0,5.0,5.0,5.0,5.0
4.49,4.74,4.26,4.97,4.86,4.94,4.54
4.81,4.91,4.88,4.88,4.92,4.97,4.6
4.92,4.92,4.92,4.85,5.0,5.0,4.85
4.73,4.75,4.65,4.93,4.93,4.73,4.8
4.73,4.87,4.93,5.0,4.93,4.4,4.67
4.79,4.72,4.53,4.88,4.91,4.81,4.67
4.71,4.79,4.81,4.91,4.98,4.62,4.49
4.86,4.84,4.91,4.92,4.88,4.83,4.72
4.76,4.79,4.59,4.81,4.9,4.59,4.64
4.56,4.64,4.77,4.58,4.51,4.93,4.33
5.0,5.0,5.0,5.0,5.0,5.0,4.88
4.91,4.95,4.98,4.98,5.0,4.93,4.9
4.33,4.33,4.67,4.67,4.67,5.0,4.33
4.81,4.94,4.91,5.0,5.0,4.97,4.72
4.8,4.84,4.9,4.91,4.91,4.93,4.72
5.0,5.0,5.0,5.0,4.91,4.91,4.78
5.0,5.0,5.0,5.0,5.0,5.0,5.0
4.53,4.74,4.58,4.61,4.89,4.89,4.28
4.86,5.0,4.71,5.0,5.0,4.86,4.43
4.9,4.93,4.8,4.99,4.87,4.94,4.79
5.0,5.0,5.0,5.0,5.0,5.0,5.0
4.43,4.78,4.17,4.83,4.74,4.83,4.61
4.74,4.86,4.88,4.9,4.9,4.98,4.76
5.0,5.0,5.0,5.0,5.0,5.0,5.0
4.73,4.73,4.75,4.77,4.89,4.51,4.69
4.9,4.93,4.77,4.8,4.9,4.8,4.75
4.73,4.78,4.7,4.94,4.94,4.97,4.61
4.0,4.08,4.31,4.69,4.77,3.92,3.85
4.83,4.88,4.61,4.98,4.97,4.98,4.84
4.78,4.78,4.89,4.89,4.78,4.78,4.67
5.0,5.0,5.0,5.0,4.9,5.0,5.0
4.9,4.88,4.96,4.96,4.93,4.94,4.86
5.0,5.0,5.0,5.0,5.0,5.0,4.5
4.75,4.75,4.25,4.75,5.0,4.75,4.0
4.64,4.72,4.65,4.74,4.83,4.96,4.55
4.84,4.87,4.82,5.0,4.98,4.89,4.77
4.52,4.61,4.44,4.38,4.57,4.83,4.51
4.64,4.84,4.79,4.83,4.8,4.85,4.64
5.0,5.0,5.0,5.0,5.0,5.0,5.0
4.88,4.89,4.84,4.99,4.99,4.98,4.75
4.0,4.0,4.0,3.0,4.0,5.0,4.0
4.89,4.84,4.93,4.98,4.95,4.98,4.88
4.67,4.92,4.67,5.0,5.0,4.83,4.58
4.79,4.88,4.71,4.91,4.9,4.9,4.71
4.78,4.84,4.92,4.95,4.92,4.89,4.73
4.76,4.91,4.67,4.93,4.92,4.98,4.65
4.59,4.57,4.6,4.79,4.9,4.66,4.34
4.73,4.79,4.72,4.88,4.91,4.93,4.73
4.94,4.92,4.89,4.97,4.97,4.85,4.88
4.55,4.45,4.56,4.73,4.71,4.95,4.33
5.0,5.0,5.0,5.0,5.0,5.0,4.86
4.69,4.68,4.71,4.87,4.88,4.88,4.58
4.46,4.56,4.5,4.83,4.71,4.92,4.45
4.86,4.91,4.78,4.97,4.98,4.92,4.74
4.2,4.25,4.0,4.5,4.75,4.25,3.75
4.82,4.85,4.9,4.85,4.81,4.82,4.79
4.92,4.9,4.92,4.96,4.99,4.95,4.86
4.96,4.96,4.97,4.98,4.99,4.89,4.81
4.95,4.93,4.95,4.95,4.97,4.86,4.83
4.0,4.0,4.0,4.0,4.0,4.0,4.0
4.9,4.81,4.9,4.95,4.9,4.95,4.88
4.75,4.88,4.63,4.88,4.88,4.86,4.25
5.0,5.0,5.0,5.0,4.67,5.0,5.0
5.0,4.94,4.94,4.94,4.94,5.0,4.69
4.83,4.85,4.87,4.91,4.91,4.94,4.85
4.67,4.6,4.67,5.0,4.8,5.0,4.53
4.86,5.0,4.86,5.0,5.0,5.0,5.0
4.5,4.48,4.4,4.82,4.6,4.93,4.28
4.65,4.76,4.36,4.87,4.92,4.84,4.6
4.6,4.79,4.6,4.93,4.67,4.43,4.53
4.8,4.8,5.0,5.0,5.0,5.0,5.0
4.39,4.52,4.61,4.93,4.77,4.7,4.45
4.0,3.88,3.88,4.0,4.38,4.0,3.63
1.0,1.0,3.0,2.0,1.0,4.0,1.0
4.81,4.94,4.78,4.94,4.94,4.94,4.56
5.0,5.0,5.0,5.0,5.0,5.0,5.0
4.65,4.75,4.6,4.7,4.8,4.65,4.3
4.61,4.83,4.89,4.88,4.78,4.72,4.65
5.0,5.0,5.0,4.75,5.0,4.75,4.75
4.67,5.0,4.33,5.0,5.0,5.0,5.0
4.76,4.76,4.7,4.77,4.78,4.93,4.63
4.5,4.5,4.5,5.0,5.0,5.0,4.5
5.0,5.0,5.0,5.0,5.0,4.0,5.0
4.62,4.77,4.78,4.78,4.67,4.77,4.53
4.96,4.98,4.88,4.98,4.96,4.98,4.85
4.73,4.73,4.55,4.91,4.91,4.82,4.36
4.75,4.76,4.83,4.82,4.66,4.94,4.53
4.35,4.58,4.77,4.46,4.5,4.65,4.04
4.9,4.9,4.91,4.97,4.97,4.92,4.83
4.82,4.91,4.77,4.98,4.98,4.82,4.82
4.68,4.94,4.79,4.73,4.82,4.94,4.79
4.83,4.83,4.78,5.0,5.0,4.94,4.67
4.78,4.67,4.78,4.67,5.0,4.78,4.22
4.61,4.5,4.57,4.8,4.82,4.92,4.45
4.68,4.66,4.71,4.87,4.79,4.95,4.55
5.0,5.0,5.0,5.0,5.0,5.0,5.0
4.57,4.57,4.71,4.71,4.71,4.43,4.14
4.92,4.98,4.85,4.97,4.93,5.0,4.9
4.89,4.93,4.94,4.97,4.95,4.95,4.9
4.86,4.43,4.57,4.86,5.0,5.0,4.43
4.75,4.83,4.69,4.92,4.85,4.8,4.64
4.74,4.82,4.57,4.97,4.93,4.69,4.74
4.53,4.62,4.65,4.62,4.59,4.82,4.29
5.0,4.86,4.71,5.0,5.0,4.86,4.71
5.0,5.0,5.0,5.0,5.0,5.0,5.0
4.85,4.9,4.88,4.92,4.96,4.97,4.75
4.62,4.66,4.61,4.86,4.83,4.84,4.59
4.89,4.82,4.93,5.0,5.0,5.0,4.71
5.0,5.0,5.0,5.0,5.0,5.0,5.0
4.7,4.79,4.87,4.85,4.89,4.81,4.6
5.0,5.0,5.0,4.67,3.67,5.0,3.67
4.89,4.89,4.89,5.0,5.0,4.44,4.56
4.75,4.82,4.87,4.9,4.95,4.94,4.58
4.73,4.67,4.8,4.6,4.89,3.7,4.7
4.0,5.0,2.0,5.0,5.0,4.0,4.0
4.81,4.81,4.9,4.95,4.95,4.9,4.48
4.88,4.91,4.92,4.99,4.94,4.94,4.91
3.83,4.17,3.83,4.33,3.83,3.67,3.67
4.71,4.72,4.78,4.8,4.83,4.8,4.7
4.74,4.76,4.46,4.7,4.41,4.63,4.8
4.92,4.93,4.95,4.98,4.94,4.9,4.9
4.3,4.45,4.39,4.75,4.68,4.63,4.23
4.39,4.7,4.35,4.82,4.87,4.87,4.6
4.95,4.89,4.92,4.92,5.0,4.76,4.76
4.99,4.99,4.96,5.0,4.97,4.95,4.96
4.88,4.93,4.93,4.91,4.93,4.93,4.84
4.73,4.8,4.56,4.9,4.8,4.3,4.6
4.73,4.64,4.45,4.36,4.91,4.91,4.82
4.63,4.71,4.57,5.0,5.0,4.29,4.71
4.67,5.0,5.0,4.67,5.0,4.33,5.0
4.8,5.0,4.8,5.0,5.0,5.0,4.6
5.0,5.0,5.0,5.0,5.0,5.0,5.0
4.94,4.97,4.94,5.0,4.97,4.94,4.86
4.86,4.86,4.43,4.86,4.86,4.86,4.86
4.79,4.77,4.79,4.89,4.83,4.87,4.74
4.9,5.0,4.8,5.0,4.9,5.0,4.9
4.75,4.87,4.73,4.95,4.95,4.98,4.67
4.89,4.95,4.73,4.96,4.91,4.95,4.8
4.55,4.5,4.4,4.9,4.7,5.0,4.3
4.73,4.8,4.45,4.85,4.9,4.85,4.25
5.0,5.0,5.0,5.0,5.0,5.0,5.0
4.81,4.9,4.77,4.93,4.94,4.93,4.72
4.86,4.86,4.71,4.71,4.86,5.0,4.43
4.97,4.96,4.95,5.0,5.0,4.95,4.88
4.92,4.89,4.97,4.95,4.78,4.89,4.7
4.61,4.44,4.56,4.89,5.0,4.83,4.47
4.33,4.33,4.0,5.0,5.0,4.67,4.0
4.8,4.88,4.77,4.8,4.77,4.88,4.77
4.5,4.88,4.63,5.0,4.88,4.38,4.0
4.94,4.98,4.97,4.95,4.98,4.87,4.86
4.71,4.79,4.71,4.87,4.87,4.85,4.68
4.64,4.91,4.84,4.88,4.87,4.8,4.71
4.66,4.86,4.88,4.54,4.76,4.95,4.46
5.0,5.0,5.0,5.0,5.0,4.5,5.0
4.75,4.75,4.5,4.75,4.75,5.0,4.75
5.0,5.0,5.0,5.0,5.0,4.91,5.0
4.77,4.77,4.67,4.78,4.8,4.96,4.69
5.0,5.0,5.0,5.0,5.0,5.0,5.0
4.76,4.75,4.48,4.91,4.89,4.88,4.79
4.86,4.73,4.86,4.86,4.86,4.95,4.73
4.55,4.63,4.53,4.8,4.79,4.83,4.54
4.7,4.9,4.7,4.9,5.0,4.6,5.0
4.94,4.97,4.95,4.97,4.97,4.93,4.9
4.8,4.88,4.82,4.93,4.86,4.98,4.76
4.69,4.96,4.85,5.0,4.88,4.69,4.58
4.85,4.91,4.93,4.95,4.95,4.88,4.83
4.2,4.6,4.8,5.0,4.6,4.4,4.2
4.88,4.91,4.88,4.99,4.96,4.96,4.81
4.57,4.74,4.48,5.0,4.79,4.95,4.72
5.0,5.0,5.0,5.0,5.0,5.0,5.0
4.79,4.85,4.85,4.94,4.96,4.86,4.71
4.55,4.56,4.38,4.8,4.85,4.7,4.58
4.91,4.92,4.96,4.99,4.97,4.99,4.92
4.23,4.3,4.26,4.62,4.49,4.98,4.43
4.93,4.95,4.88,4.98,5.0,4.9,4.78
4.88,4.94,4.88,5.0,4.91,4.94,4.88
4.33,4.29,4.39,4.63,4.68,4.74,4.3
4.6,4.68,4.43,4.87,4.66,5.0,4.51
4.85,4.8,4.78,4.95,4.98,4.98,4.8
4.7,4.84,4.8,4.85,4.85,4.6,4.5
4.8,4.88,4.8,4.87,4.85,4.94,4.71
4.94,4.88,4.81,5.0,5.0,4.88,4.88
4.92,4.92,4.84,4.84,4.96,4.96,4.76
5.0,4.96,5.0,4.81,4.96,4.63,4.7
4.0,4.0,5.0,5.0,5.0,5.0,4.0
4.98,4.96,4.83,4.98,5.0,4.94,4.85
4.75,4.65,4.76,4.82,4.82,4.71,4.71
4.73,4.73,5.0,5.0,5.0,4.73,4.64
5.0,4.91,4.82,5.0,5.0,5.0,4.91
4.88,4.81,4.81,5.0,5.0,5.0,4.81
4.76,4.86,4.78,4.92,4.81,4.95,4.75
4.54,4.64,4.33,4.83,4.74,4.8,4.53
4.85,4.83,4.76,4.92,4.92,4.96,4.75
4.66,4.78,4.47,4.92,4.88,4.86,4.47
4.82,4.91,4.71,4.83,4.9,4.94,4.76
5.0,4.89,5.0,5.0,4.89,5.0,4.78
4.74,4.84,4.79,4.91,4.88,4.83,4.64
4.81,4.87,4.83,4.92,4.85,4.94,4.71
4.78,4.84,4.8,4.93,4.92,4.86,4.71
4.54,4.5,4.35,4.71,4.83,4.94,4.5
4.2,3.8,3.4,5.0,4.8,4.6,4.4
4.94,4.98,4.92,5.0,5.0,4.77,4.88
4.97,4.97,4.96,4.96,5.0,4.92,4.92
4.83,4.92,5.0,5.0,5.0,5.0,4.83
4.74,4.86,4.86,4.95,4.89,4.84,4.84
4.92,4.94,4.76,4.98,4.95,4.76,4.65
4.5,4.7,4.7,4.75,4.75,4.7,4.4
4.86,4.93,4.79,4.93,4.79,5.0,4.43
4.28,4.5,4.3,4.95,4.53,4.93,4.33
4.33,4.33,4.0,4.33,4.67,4.67,4.33
4.71,4.93,4.86,5.0,4.79,4.93,4.5
4.77,4.77,4.8,4.94,4.84,4.97,4.6
4.37,4.65,4.42,4.67,4.67,4.78,4.31
4.5,4.4,4.3,4.3,4.5,5.0,4.4
4.68,4.76,4.66,4.89,4.88,4.93,4.66
4.25,5.0,4.75,5.0,5.0,4.75,4.5
4.22,4.21,4.53,4.63,4.37,4.89,4.0
4.65,4.77,4.68,4.91,4.94,4.91,4.66
5.0,5.0,5.0,5.0,5.0,5.0,5.0
5.0,5.0,4.88,5.0,4.88,5.0,4.75
4.83,4.88,4.94,4.92,4.9,5.0,4.72
4.69,4.82,4.79,4.87,4.88,4.84,4.67
4.95,4.81,5.0,4.95,4.95,5.0,4.76
4.0,5.0,5.0,5.0,5.0,3.0,4.0
5.0,4.67,4.67,4.33,4.0,5.0,4.67
4.63,4.79,4.76,4.88,4.88,4.95,4.65
4.75,4.81,4.68,4.89,4.91,4.91,4.71
4.83,4.89,4.72,4.94,5.0,4.72,4.67
4.0,4.33,4.33,4.33,4.33,4.0,4.17
5.0,5.0,5.0,5.0,5.0,4.5,5.0
4.92,4.88,5.0,4.96,5.0,4.92,4.84
4.86,4.86,5.0,5.0,5.0,4.86,4.57
5.0,4.8,5.0,5.0,5.0,4.8,5.0
4.83,5.0,4.9,5.0,5.0,4.98,4.83
4.82,4.73,4.43,4.93,4.95,4.8,4.77
5.0,5.0,5.0,5.0,5.0,4.96,4.92
4.58,4.58,4.67,4.83,4.83,4.58,4.67
4.98,4.99,4.96,4.99,5.0,4.94,4.86
4.74,4.88,4.63,4.83,4.83,5.0,4.5
4.76,4.85,4.78,4.89,4.97,4.79,4.28
4.71,4.79,4.86,4.93,4.93,4.5,4.71
4.67,4.67,3.67,5.0,5.0,4.67,4.33
4.8,4.87,4.78,4.93,4.96,4.91,4.74
4.5,5.0,5.0,5.0,4.5,4.5,4.5
4.74,4.74,4.78,4.89,4.78,4.96,4.74
4.88,4.88,4.76,5.0,4.94,5.0,4.61
4.78,4.91,4.84,4.8,4.84,4.31,4.66
5.0,5.0,5.0,5.0,5.0,5.0,5.0
4.53,4.63,4.47,4.84,4.95,4.84,4.74
4.83,4.67,4.5,5.0,5.0,4.67,4.33
4.58,4.55,4.41,4.78,4.69,4.81,4.54
5.0,5.0,5.0,5.0,5.0,5.0,4.71
4.8,4.94,4.86,4.93,4.99,4.93,4.7
4.92,4.85,4.85,4.92,4.92,4.46,4.85
5.0,4.8,5.0,5.0,5.0,4.6,5.0
4.76,4.83,4.89,4.83,4.83,4.93,4.68
4.93,4.97,5.0,4.93,5.0,4.97,4.9
3.8,4.2,4.0,4.6,4.2,4.6,3.6
4.63,4.75,4.44,4.9,4.79,4.95,4.74
4.88,4.9,4.86,4.92,4.93,4.86,4.78
4.77,4.92,4.62,4.92,4.92,4.92,4.69
5.0,5.0,5.0,5.0,5.0,5.0,5.0
4.94,4.94,4.67,5.0,5.0,4.94,4.72
4.65,4.65,4.62,4.92,4.81,4.96,4.62
4.68,4.85,4.76,4.85,4.9,4.95,4.61
4.59,4.76,4.94,4.59,4.35,4.41,4.71
4.77,4.77,4.85,4.69,5.0,4.54,4.85
4.88,4.94,4.94,5.0,5.0,4.94,4.75
4.94,4.96,4.91,4.98,4.89,4.96,4.94
4.93,4.93,4.78,4.97,4.92,4.95,4.78
4.76,4.84,4.6,5.0,5.0,4.92,4.52
4.95,5.0,4.86,5.0,5.0,4.91,4.68
4.71,4.86,4.84,4.88,4.79,4.6,4.72
4.63,4.47,4.89,4.84,5.0,4.84,4.37
4.54,4.65,4.39,4.67,4.64,4.94,4.52
4.5,5.0,5.0,5.0,5.0,5.0,5.0
4.67,4.78,4.54,4.81,4.67,4.96,4.68
4.97,4.96,4.95,4.96,4.89,4.98,4.72
4.53,4.71,4.29,4.92,4.84,4.92,4.34
4.89,4.91,4.86,4.97,4.93,4.94,4.83
4.95,4.9,4.76,4.9,5.0,4.81,4.81
4.71,4.76,4.76,4.94,4.94,4.94,4.29
4.92,4.94,4.94,4.97,4.94,4.87,4.85
5.0,5.0,5.0,5.0,5.0,5.0,5.0
5.0,5.0,5.0,5.0,5.0,5.0,4.5
5.0,5.0,5.0,5.0,5.0,4.5,5.0
4.77,4.9,4.73,5.0,4.9,4.97,4.47
4.93,5.0,4.93,5.0,5.0,4.93,4.71
2.67,2.67,2.0,2.67,3.0,3.0,2.33
4.97,4.96,4.98,4.98,4.99,4.86,4.87
4.85,4.93,4.91,4.95,4.99,4.98,4.82
4.95,5.0,4.9,5.0,5.0,4.67,4.67
5.0,5.0,4.92,5.0,5.0,5.0,4.92
4.68,4.74,4.69,4.92,4.9,4.86,4.6
5.0,5.0,5.0,5.0,5.0,5.0,5.0
4.55,4.78,4.48,4.83,4.83,4.26,4.5
4.57,4.71,4.67,4.76,4.9,4.95,4.67
3.5,4.5,1.0,5.0,5.0,5.0,3.5
4.86,4.88,4.82,4.92,4.92,4.97,4.58
4.68,4.7,4.51,4.84,4.89,4.81,4.7
4.8,4.6,4.8,5.0,5.0,4.8,4.8
4.68,4.71,4.64,4.81,5.0,4.57,4.67
4.63,4.61,4.82,4.88,4.86,4.98,4.47
5.0,5.0,4.67,5.0,5.0,5.0,4.33
5.0,5.0,5.0,5.0,5.0,5.0,5.0
4.64,4.5,4.5,4.79,4.64,4.71,4.5
5.0,5.0,5.0,5.0,5.0,5.0,5.0
4.79,4.72,4.79,4.78,4.83,4.83,4.63
4.67,4.67,5.0,5.0,5.0,5.0,4.67
4.9,5.0,4.81,4.95,4.9,5.0,4.76
4.81,4.88,4.86,4.95,4.92,4.83,4.61
4.9,4.93,4.84,4.95,4.98,4.97,4.79
4.93,4.94,4.93,5.0,4.92,4.91,4.86
4.84,4.89,4.88,4.93,4.96,4.85,4.85
4.82,4.81,4.79,4.89,4.9,4.93,4.73
4.99,4.99,4.96,4.99,4.99,4.96,4.9
4.81,4.86,4.86,4.97,4.88,4.91,4.75
4.92,4.92,4.92,4.92,5.0,5.0,4.72
4.5,4.7,4.8,4.8,4.9,4.7,4.2
4.71,4.76,4.54,4.81,4.81,4.56,4.65
4.82,4.82,4.65,4.94,4.94,4.71,4.63
4.78,4.81,4.75,4.88,4.94,4.91,4.69
5.0,5.0,4.0,5.0,5.0,5.0,5.0
4.57,4.57,4.78,4.83,4.43,4.91,4.22
4.76,4.8,4.51,4.93,4.86,4.8,4.66
4.79,4.82,4.48,4.91,4.82,4.77,4.69
5.0,5.0,5.0,5.0,5.0,5.0,5.0
4.44,4.5,4.58,4.53,4.45,4.84,4.37
5.0,5.0,5.0,5.0,5.0,5.0,5.0
5.0,4.88,4.88,5.0,4.88,4.5,4.75
